ticker,date,stock_price,after_hours_price,prev_close_price,day_range,year_range,Market_cap,Avg_vol,PE_Ratio,Dividend_yeld,Primary_exchange
COIN,2024-04-18,$218.08,$217.81,$213.78,$213.25 - $228.05,$46.43 - $283.48,52.84B USD,12.37M,584.77,-,NASDAQ
ZGN,2024-04-18,$11.65,$11.65,$11.46,$11.44 - $11.90,$10.12 - $16.36,2.92B USD,957.40K,22.67,0.93%,NYSE
MSTR,2024-04-18,"$1,208.16","$1,210.00","$1,188.05","$1,168.43 - $1,287.88","$266.00 - $1,999.99",21.31B USD,2.85M,46.64,-,NASDAQ
ENPH,2024-04-18,$109.17,$109.30,$112.05,$106.82 - $113.25,$73.49 - $228.50,14.85B USD,3.41M,35.64,-,NASDAQ
ARRY,2024-04-18,$10.97,$10.97,$11.17,$10.82 - $11.32,$10.82 - $26.64,1.66B USD,5.36M,19.49,-,NASDAQ
CRSP,2024-04-18,$56.16,$56.18,$55.56,$55.25 - $58.03,$37.55 - $91.10,4.77B USD,1.31M,-,-,NASDAQ
DNUT,2024-04-18,$13.68,$14.04,$13.77,$13.53 - $13.83,$11.52 - $17.84,2.31B USD,4.77M,-,1.02%,NASDAQ
RARE,2024-04-18,$43.38,$43.38,$44.11,$43.32 - $44.80,$31.52 - $54.98,3.57B USD,717.55K,-,-,NASDAQ
STAA,2024-04-18,$46.77,$46.77,$46.34,$45.51 - $47.30,$26.66 - $73.13,2.29B USD,837.46K,108.29,-,NASDAQ
CEG,2024-04-18,$183.86,$183.86,$185.40,$183.09 - $188.27,$74.50 - $198.83,57.94B USD,2.62M,36.70,0.77%,NASDAQ
RXST,2024-04-18,$51.75,$51.75,$52.83,$50.95 - $53.08,$17.00 - $58.21,1.91B USD,374.63K,-,-,NASDAQ
MMYT,2024-04-18,$61.22,$61.22,$62.81,$60.95 - $63.54,$22.50 - $77.30,6.50B USD,804.37K,135.90,-,NASDAQ
TGS,2024-04-18,$15.51,$15.51,$15.59,$15.42 - $15.94,$9.50 - $19.95,1.44B USD,361.70K,Oscar Jose Sardi,"Dec 28, 1992",tgs.com.ar
VRT,2024-04-18,$81.01,$80.81,$81.88,$80.03 - $84.79,$11.95 - $88.70,30.94B USD,8.13M,67.99,0.12%,NYSE
RAMP,2024-04-18,$32.18,$32.82,$31.76,$31.83 - $32.54,$22.52 - $42.66,2.10B USD,503.28K,-,-,NYSE
IESC,2024-04-18,$115.87,$115.87,$116.71,$115.15 - $118.84,$41.60 - $138.56,2.34B USD,136.96K,19.26,-,NASDAQ
GE,2024-04-18,$152.94,$152.96,$155.67,$152.88 - $158.00,$76.63 - $158.69,167.20B USD,9.81M,19.16,0.73%,NYSE
VST,2024-04-18,$65.88,$64.60,$68.64,$64.91 - $69.29,$22.67 - $75.89,22.98B USD,6.28M,18.40,1.27%,NYSE
CELH,2024-04-18,$69.97,$70.19,$70.97,$69.62 - $73.23,$28.10 - $99.62,16.31B USD,3.81M,91.11,-,NASDAQ
TMDX,2024-04-18,$87.24,$86.00,$87.86,$85.84 - $90.15,$36.42 - $99.63,2.87B USD,780.42K,-,-,NASDAQ
NEM,2024-04-18,$38.55,$38.52,$38.56,$38.25 - $39.21,$29.42 - $50.18,44.44B USD,15.41M,-,2.59%,NYSE
PAM,2024-04-18,$41.89,$41.89,$42.02,$41.74 - $42.94,$32.10 - $52.17,2.85B USD,435.14K,B-,2005,pampaenergia.com
SG,2024-04-18,$20.84,$20.84,$20.81,$20.46 - $21.39,$7.25 - $26.45,2.35B USD,2.31M,-,-,NYSE
MDB,2024-04-18,$335.55,$335.60,$342.75,$332.75 - $345.15,$212.52 - $509.62,24.44B USD,1.51M,-,-,NASDAQ
CNK,2024-04-18,$18.12,$18.12,$18.13,$18.07 - $18.53,$13.19 - $20.40,2.20B USD,2.98M,13.56,-,NYSE
CLSK,2024-04-18,$16.23,$16.39,$14.92,$14.78 - $17.15,$3.33 - $24.72,3.66B USD,34.79M,-,-,NASDAQ
CMCSA,2024-04-18,$39.62,$39.62,$38.99,$39.13 - $39.69,$36.39 - $47.46,157.33B USD,21.76M,10.68,3.13%,NASDAQ
RIG,2024-04-18,$5.55,$5.56,$5.68,$5.50 - $5.77,$4.45 - $8.88,4.60B USD,18.95M,-,-,NYSE
VALE,2024-04-18,$11.84,$11.87,$11.85,$11.74 - $11.97,$11.52 - $16.08,53.74B USD,31.19M,A-,Eduardo Bartolomeo,"Jun 1, 1942"
MU,2024-04-18,$111.93,$111.17,$116.33,$111.48 - $117.62,$58.03 - $130.54,123.95B USD,28.73M,-,0.41%,NASDAQ
AS,2024-04-18,$13.63,$13.63,$13.35,$13.10 - $13.79,$13.10 - $18.23,6.82B USD,1.48M,-,-,NYSE
DKNG,2024-04-18,$41.64,$41.59,$42.21,$41.30 - $42.53,$20.26 - $49.57,19.81B USD,10.41M,-,-,NASDAQ
BHC,2024-04-18,$8.60,$8.60,$8.66,$8.43 - $8.78,$5.57 - $11.46,3.14B USD,3.12M,-,-,D
IMCR,2024-04-18,$54.74,$54.74,$54.58,$52.72 - $55.09,$42.21 - $76.98,2.67B USD,414.64K,NASDAQ,Bahija Jallal,2008
NXE,2024-04-18,$7.64,$7.64,$7.67,$7.58 - $7.82,$3.49 - $8.88,5.64B CAD,6.09M,-,-,TSE
CF,2024-04-18,$79.59,$79.59,$77.80,$79.20 - $81.19,$60.08 - $87.90,14.94B USD,3.06M,10.11,2.51%,NYSE
JBT,2024-04-18,$89.71,$89.71,$90.18,$88.97 - $91.42,$88.97 - $125.88,2.86B USD,226.01K,22.27,0.45%,NYSE
FTNT,2024-04-18,$64.03,$64.03,$64.66,$63.53 - $65.01,$44.12 - $81.24,48.86B USD,4.64M,43.97,-,NASDAQ
CORT,2024-04-18,$22.66,$22.66,$23.00,$22.57 - $23.44,$20.87 - $34.28,2.35B USD,822.69K,23.86,-,NASDAQ
GME,2024-04-18,$10.31,$10.33,$10.30,$10.27 - $10.63,$9.95 - $27.65,3.15B USD,5.16M,469.70,-,NYSE
DELL,2024-04-18,$118.37,$118.01,$119.62,$115.51 - $119.65,$41.47 - $136.16,84.49B USD,8.50M,27.13,1.50%,NYSE
APLS,2024-04-18,$47.51,$47.51,$48.03,$46.40 - $48.83,$19.83 - $94.75,5.73B USD,1.18M,-,-,NASDAQ
FLUT,2024-04-18,$183.54,$183.54,$181.30,$182.47 - $184.71,$180.63 - $226.40,25.68B GBP,224.44K,-,-,LON
GH,2024-04-18,$16.67,$16.97,$16.39,$16.05 - $16.84,$15.89 - $41.06,2.03B USD,2.18M,-,-,NASDAQ
WMG,2024-04-18,$33.11,$33.11,$33.30,$32.94 - $33.75,$23.62 - $38.05,17.15B USD,1.51M,37.15,2.05%,NASDAQ
CPT,2024-04-18,$95.29,$95.29,$95.32,$94.88 - $96.06,$82.81 - $114.04,10.37B USD,1.11M,NYSE,D,1981
IBRX,2024-04-18,$4.91,$4.96,$5.24,$4.91 - $5.28,$1.25 - $6.93,3.31B USD,4.20M,-,-,NASDAQ
ALB,2024-04-18,$111.80,$114.40,$114.39,$110.51 - $114.93,$106.69 - $247.44,13.14B USD,3.30M,8.37,1.43%,NYSE
MP,2024-04-18,$16.46,$16.46,$16.78,$16.26 - $17.00,$12.68 - $26.53,2.93B USD,4.34M,120.64,-,NYSE
SBSW,2024-04-18,$5.32,$5.32,$5.42,$5.27 - $5.44,$3.85 - $9.88,3.76B USD,7.71M,B,Neal John Froneman,Nov 2012
VNO,2024-04-18,$25.83,$25.83,$25.71,$25.57 - $26.43,$12.31 - $32.21,4.92B USD,2.11M,NYSE,B,Steven Roth
SSL,2024-04-18,$8.28,$8.28,$8.16,$8.18 - $8.32,$7.10 - $14.49,5.42B USD,681.90K,A-,Simon Baloyi,1950
AGL,2024-04-18,$5.38,$5.48,$5.01,$4.94 - $5.52,$4.41 - $28.38,2.20B USD,4.69M,-,-,NYSE
VSAT,2024-04-18,$15.53,$15.55,$15.56,$15.45 - $16.33,$15.02 - $47.35,1.95B USD,1.09M,2.05,-,NASDAQ
IRT,2024-04-18,$15.54,$15.54,$15.56,$15.45 - $15.70,$11.61 - $18.77,3.50B USD,2.07M,NYSE,2009,"Philadelphia, PennsylvaniaUnited States"
GLBE,2024-04-18,$33.69,$33.69,$33.43,$33.21 - $34.68,$26.01 - $45.72,5.60B USD,1.16M,-,-,NASDAQ
RKT,2024-04-18,$11.53,$11.54,$11.38,$11.43 - $11.90,$7.17 - $15.19,22.89B USD,2.61M,-,-,NYSE
AMK,2024-04-18,$34.50,$34.50,$34.64,$34.02 - $34.88,$22.92 - $37.54,2.57B USD,274.14K,20.86,-,NYSE
ALPN,2024-04-18,$64.43,$64.43,$64.46,$64.42 - $64.48,$6.71 - $64.57,4.22B USD,3.11M,-,-,NASDAQ
GOOGL,2024-04-18,$155.97,$155.68,$155.47,$154.62 - $156.94,$102.63 - $160.22,1.95T USD,29.38M,28.74,-,NASDAQ
NEOG,2024-04-18,$11.93,$11.93,$12.14,$11.80 - $12.20,$11.74 - $24.10,2.58B USD,2.21M,"1,654.65",-,NASDAQ
CAVA,2024-04-18,$61.50,$61.00,$61.56,$60.50 - $62.99,$29.05 - $71.60,7.01B USD,2.51M,293.82,-,NYSE
TBBB,2024-04-18,$19.80,$19.80,$20.05,$19.75 - $20.17,$18.71 - $24.99,2.22B USD,821.20K,-,-,NYSE
DFH,2024-04-18,$34.19,$34.19,$34.30,$33.92 - $35.34,$14.30 - $44.38,3.19B USD,457.37K,12.84,-,NYSE
GFF,2024-04-18,$65.20,$65.20,$65.26,$65.11 - $66.96,$25.97 - $75.18,3.22B USD,368.25K,52.57,0.92%,NYSE
MOD,2024-04-18,$83.76,$83.76,$85.64,$82.25 - $86.79,$19.41 - $106.01,4.37B USD,1.02M,19.74,-,NYSE
OSCR,2024-04-18,$16.45,$16.52,$15.54,$15.51 - $17.25,$4.72 - $18.55,3.78B USD,2.49M,-,-,NYSE
FIX,2024-04-18,$292.24,$292.24,$299.64,$292.04 - $303.63,$129.77 - $335.25,10.43B USD,363.80K,32.44,0.34%,NYSE
PARR,2024-04-18,$31.07,$31.07,$32.20,$31.01 - $32.39,$20.30 - $40.70,1.84B USD,950.60K,3.15,-,NYSE
CLS,2024-04-18,$43.81,$43.55,$44.62,$43.40 - $45.31,$10.50 - $51.12,5.19B USD,1.98M,21.55,-,A-
HTZ,2024-04-18,$5.99,$5.97,$6.39,$5.85 - $6.35,$5.85 - $19.36,1.83B USD,4.65M,3.17,-,NASDAQ
BL,2024-04-18,$57.85,$57.85,$58.67,$57.70 - $59.22,$47.27 - $69.31,3.58B USD,1.29M,78.89,-,NASDAQ
PAAS,2024-04-18,$19.06,$19.07,$18.90,$18.75 - $19.29,$12.16 - $20.60,6.93B USD,5.79M,-,2.10%,Michael Steinmann
XPEV,2024-04-18,$7.17,$7.19,$7.42,$7.00 - $7.39,$6.99 - $23.62,6.77B USD,15.73M,NYSE,2015,heyxpeng.com
HCM,2024-04-18,$16.36,$16.36,$16.45,$16.07 - $16.53,$10.68 - $20.73,2.94B USD,172.57K,2000,hutch-med.com,"1,988"
RUN,2024-04-18,$10.11,$10.13,$10.85,$10.06 - $10.84,$8.43 - $23.85,2.20B USD,13.99M,-,-,NASDAQ
FMC,2024-04-18,$56.94,$56.94,$56.06,$56.04 - $57.22,$49.49 - $124.61,7.11B USD,1.94M,5.04,4.07%,NYSE
SEDG,2024-04-18,$57.39,$57.88,$59.74,$57.06 - $59.57,$57.06 - $321.61,3.28B USD,1.82M,95.69,-,NASDAQ
BILI,2024-04-18,$11.07,$11.09,$11.03,$10.92 - $11.18,$8.80 - $21.13,4.57B USD,8.00M,NASDAQ,Rui Chen,Dec 2013
UI,2024-04-18,$104.97,$104.97,$106.07,$104.24 - $106.38,$103.00 - $252.23,6.35B USD,81.58K,17.05,2.29%,NYSE
WOLF,2024-04-18,$23.72,$23.70,$25.24,$23.69 - $25.10,$23.54 - $70.42,2.98B USD,3.96M,-,-,NYSE
MRNA,2024-04-18,$102.00,$101.80,$103.44,$99.90 - $103.51,$62.55 - $144.43,39.05B USD,3.79M,-,-,NASDAQ
UWMC,2024-04-18,$6.17,$6.17,$6.10,$6.13 - $6.26,$4.49 - $7.75,9.85B USD,2.42M,-,6.48%,NYSE
MRVI,2024-04-18,$7.61,$7.61,$7.73,$7.49 - $7.76,$4.52 - $16.62,1.91B USD,2.51M,-,-,NASDAQ
HBM,2024-04-18,$7.88,$7.88,$7.61,$7.57 - $7.89,$3.94 - $8.11,3.79B CAD,2.62M,-,-,TSE
DXC,2024-04-18,$19.58,$19.58,$19.79,$19.55 - $19.92,$18.61 - $28.89,3.58B USD,2.13M,-,-,NYSE
AMKR,2024-04-18,$28.97,$28.95,$30.10,$28.89 - $29.95,$17.58 - $37.00,7.13B USD,957.85K,19.90,1.09%,NASDAQ
SIRI,2024-04-18,$3.06,$3.06,$3.10,$3.04 - $3.12,$3.04 - $7.95,11.77B USD,18.03M,9.45,3.48%,NASDAQ
DAL,2024-04-18,$47.85,$47.81,$47.88,$47.81 - $49.21,$30.60 - $49.81,30.88B USD,11.24M,6.14,0.84%,NYSE
NYCB,2024-04-18,$2.95,$2.93,$2.97,$2.91 - $2.98,$1.70 - $14.22,2.35B USD,35.10M,-,6.78%,NYSE
BEAM,2024-04-18,$24.32,$24.31,$24.31,$24.05 - $24.78,$16.95 - $49.50,1.99B USD,1.29M,-,-,NASDAQ
SLG,2024-04-18,$48.52,$48.02,$49.67,$48.12 - $52.87,$20.51 - $55.75,3.14B USD,1.23M,NYSE,B,Marc Holliday
RH,2024-04-18,$245.29,$245.29,$243.73,$242.04 - $249.24,$207.26 - $406.38,4.49B USD,1.01M,41.54,-,NYSE
W,2024-04-18,$54.74,$54.74,$54.75,$54.52 - $56.99,$29.51 - $90.71,6.59B USD,3.66M,-,-,NYSE
WDFC,2024-04-18,$229.86,$229.86,$230.62,$229.30 - $233.27,$181.38 - $278.78,3.12B USD,140.27K,45.80,1.53%,NASDAQ
SFNC,2024-04-18,$17.69,$17.69,$17.46,$17.43 - $17.79,$13.36 - $20.82,2.22B USD,445.99K,12.81,4.75%,NASDAQ
UPST,2024-04-18,$22.31,$22.25,$22.44,$21.86 - $23.02,$11.93 - $72.58,1.96B USD,4.62M,-,-,NASDAQ
VLY,2024-04-18,$7.31,$7.31,$7.20,$7.16 - $7.37,$6.39 - $11.22,3.72B USD,6.24M,7.72,6.02%,NASDAQ
ZD,2024-04-18,$50.71,$50.71,$50.23,$50.15 - $51.06,$50.15 - $76.29,2.45B USD,335.16K,-,-,NASDAQ
FIBK,2024-04-18,$24.70,$24.70,$24.44,$24.36 - $24.83,$20.81 - $32.54,2.55B USD,894.87K,9.95,7.61%,NASDAQ
FAF,2024-04-18,$55.24,$55.24,$54.99,$55.03 - $55.55,$49.55 - $65.55,5.72B USD,815.32K,26.65,3.84%,NYSE
MNDY,2024-04-18,$185.10,$185.10,$184.76,$183.01 - $190.61,$108.35 - $239.22,9.06B USD,589.80K,-,-,NASDAQ
FND,2024-04-18,$109.58,$109.58,$108.43,$108.96 - $112.16,$76.30 - $135.67,11.73B USD,1.24M,48.06,-,NYSE
SFBS,2024-04-18,$59.05,$59.05,$58.86,$58.73 - $59.58,$39.27 - $70.84,3.22B USD,186.46K,15.57,2.03%,NYSE
KRC,2024-04-18,$32.67,$32.67,$32.40,$32.32 - $32.99,$25.99 - $43.37,3.83B USD,936.50K,NYSE,C,1947
NSA,2024-04-18,$35.26,$35.26,$35.83,$35.01 - $36.05,$27.86 - $42.54,2.75B USD,843.33K,NYSE,2013,nationalstorageaffiliates.com
DEI,2024-04-18,$13.01,$13.01,$12.88,$12.82 - $13.11,$10.09 - $16.12,2.18B USD,1.60M,NYSE,Jordan L. Kaplan,1971
HXL,2024-04-18,$61.40,$61.40,$61.90,$61.37 - $62.42,$58.81 - $79.08,5.10B USD,962.02K,49.67,0.98%,NYSE
GBCI,2024-04-18,$35.10,$34.90,$34.82,$34.79 - $35.81,$26.77 - $44.06,3.98B USD,649.86K,17.46,3.76%,NYSE
FNF,2024-04-18,$47.58,$47.58,$47.02,$47.20 - $47.67,$32.02 - $53.96,13.00B USD,1.80M,24.94,4.04%,NYSE
VERA,2024-04-18,$39.48,$39.48,$40.01,$38.83 - $40.71,$6.07 - $50.78,2.15B USD,1.06M,-,-,NASDAQ
TAL,2024-04-18,$11.65,$11.65,$11.62,$11.59 - $12.08,$5.09 - $15.52,7.44B USD,6.47M,NYSE,Aug 2003,taleducationgroup.gcs-web.com
RVMD,2024-04-18,$35.83,$35.83,$36.82,$35.79 - $37.19,$15.44 - $38.73,5.90B USD,1.67M,-,-,NASDAQ
GDRX,2024-04-18,$6.73,$6.52,$6.50,$6.50 - $6.77,$4.14 - $9.37,2.66B USD,1.15M,-,-,NASDAQ
JANX,2024-04-18,$48.85,$49.75,$47.96,$47.32 - $49.00,$5.65 - $58.69,2.52B USD,687.21K,-,-,NASDAQ
HQY,2024-04-18,$79.85,$79.85,$79.87,$79.80 - $81.70,$48.86 - $84.49,6.88B USD,585.66K,124.63,-,NASDAQ
GL,2024-04-18,$65.00,$64.92,$63.23,$63.27 - $69.42,$38.95 - $132.00,6.11B USD,3.71M,6.45,1.48%,NYSE
LCID,2024-04-18,$2.44,$2.45,$2.42,$2.36 - $2.55,$2.35 - $8.37,5.61B USD,25.62M,-,-,NASDAQ
DNA,2024-04-18,$0.92,$0.92,$0.87,$0.85 - $0.95,$0.85 - $2.55,1.88B USD,22.23M,-,-,NYSE
EBR,2024-04-18,$7.25,$7.25,$7.27,$7.13 - $7.30,$6.45 - $9.11,16.96B USD,1.25M,B,Ivan Monteiro,"Jun 11, 1962"
AAP,2024-04-18,$77.20,$77.20,$74.05,$74.46 - $77.34,$47.73 - $129.90,4.60B USD,2.09M,154.76,1.30%,NYSE
CPRI,2024-04-18,$37.83,$37.83,$37.87,$37.73 - $38.28,$34.17 - $54.52,4.41B USD,1.38M,21.20,-,NYSE
KMPR,2024-04-18,$57.00,$57.00,$56.42,$56.66 - $58.00,$38.32 - $64.69,3.67B USD,395.29K,-,2.18%,NYSE
GEN,2024-04-18,$20.38,$20.38,$20.37,$20.29 - $20.54,$15.45 - $24.37,12.98B USD,3.39M,9.40,2.45%,NASDAQ
DAR,2024-04-18,$41.18,$41.18,$41.71,$40.81 - $41.76,$38.97 - $71.60,6.58B USD,2.07M,10.32,-,NYSE
CNMD,2024-04-18,$71.08,$71.08,$72.76,$70.57 - $72.79,$70.57 - $138.47,2.19B USD,474.37K,34.79,1.13%,NYSE
BLCO,2024-04-18,$14.32,$14.32,$14.31,$14.09 - $14.73,$13.62 - $21.95,5.03B USD,429.50K,-,-,NYSE
GRFS,2024-04-18,$6.54,$6.54,$6.58,$6.46 - $6.64,$5.30 - $12.15,5.70B USD,2.33M,B,Nacho Abia,"Nov 18, 1940"
NMRA,2024-04-18,$10.55,$10.55,$10.47,$10.22 - $10.91,$9.35 - $21.00,1.68B USD,827.69K,-,-,NASDAQ
EXEL,2024-04-18,$22.49,$22.49,$22.87,$22.46 - $23.23,$18.08 - $24.34,6.82B USD,2.20M,34.80,-,NASDAQ
ALKS,2024-04-18,$23.77,$23.76,$24.01,$23.62 - $24.14,$22.01 - $33.71,4.02B USD,2.09M,7.77,-,NASDAQ
CSAN,2024-04-18,$10.91,$10.91,$10.92,$10.80 - $11.18,$10.70 - $17.51,5.14B USD,413.93K,A-,Luis Henrique Guimarães,1936
BIO,2024-04-18,$281.02,$281.02,$290.86,$268.92 - $286.65,$261.59 - $489.36,9.68B USD,173.29K,-,-,NYSE
KMX,2024-04-18,$67.91,$67.91,$68.53,$67.72 - $69.67,$59.66 - $88.22,10.70B USD,2.39M,22.49,-,NYSE
FAST,2024-04-18,$67.50,$67.50,$68.48,$67.36 - $69.03,$52.29 - $79.04,38.65B USD,3.96M,33.43,2.31%,NASDAQ
PRI,2024-04-18,$210.09,$210.09,$211.64,$184.76 - $215.49,$173.00 - $256.56,7.29B USD,144.14K,13.18,1.43%,NYSE
MS,2024-04-18,$90.26,$90.26,$90.08,$89.74 - $91.11,$69.42 - $95.57,147.60B USD,9.14M,16.44,3.77%,NYSE
CRDO,2024-04-18,$17.99,$17.99,$18.59,$17.89 - $18.65,$7.20 - $23.90,2.94B USD,1.86M,-,-,NASDAQ
FRO,2024-04-18,$22.87,$22.98,$24.04,$22.77 - $23.70,$13.35 - $25.14,5.09B USD,1.73M,7.76,9.49%,NYSE
AU,2024-04-18,$23.71,$23.72,$23.85,$23.41 - $24.05,$14.91 - $30.27,9.95B USD,2.64M,NYSE,1944,"Johannesburg, GautengSouth Africa"
CHWY,2024-04-18,$16.12,$16.11,$16.54,$16.12 - $16.79,$15.08 - $40.78,7.01B USD,10.29M,175.96,-,NYSE
GFI,2024-04-18,$17.77,$17.72,$17.74,$17.46 - $17.99,$10.31 - $18.97,15.88B USD,4.75M,1998,"Johannesburg, GautengSouth Africa",goldfields.com
TOST,2024-04-18,$22.19,$22.11,$22.75,$22.10 - $22.76,$13.77 - $27.00,12.16B USD,6.07M,-,-,NYSE
SMTC,2024-04-18,$32.05,$32.05,$32.86,$31.76 - $33.26,$13.13 - $35.80,2.07B USD,3.15M,-,-,NASDAQ
STEP,2024-04-18,$35.82,$35.82,$35.37,$35.09 - $36.34,$19.83 - $38.25,3.96B USD,326.52K,39.90,2.35%,NASDAQ
SITM,2024-04-18,$74.47,$74.47,$77.13,$73.88 - $76.87,$73.88 - $141.99,1.70B USD,200.87K,-,-,NASDAQ
HMY,2024-04-18,$9.12,$9.20,$9.08,$8.99 - $9.32,$3.41 - $9.80,5.85B USD,7.91M,Peter William Steenkamp,1950,"Randfontein, GautengSouth Africa"
SATS,2024-04-18,$14.56,$14.56,$14.01,$14.02 - $14.67,$9.53 - $24.80,3.95B USD,1.59M,-,-,NASDAQ
CACC,2024-04-18,$536.40,$536.40,$532.55,$532.94 - $542.61,$379.77 - $616.66,6.60B USD,62.78K,24.39,-,NASDAQ
KYMR,2024-04-18,$35.12,$35.12,$33.76,$33.67 - $35.57,$9.60 - $45.31,2.15B USD,639.71K,-,-,NASDAQ
LYFT,2024-04-18,$16.71,$16.67,$17.31,$16.67 - $17.45,$7.85 - $20.82,6.68B USD,13.39M,-,-,NASDAQ
TCN,2024-04-18,$11.06,$11.06,$10.99,$10.99 - $11.09,$6.53 - $11.20,4.50B CAD,7.15M,-,-,TSE
CPNG,2024-04-18,$22.30,$22.29,$22.63,$22.02 - $22.57,$13.51 - $22.89,39.99B USD,16.88M,29.56,-,NYSE
JPM,2024-04-18,$181.25,$181.20,$180.08,$179.97 - $183.36,$131.81 - $200.94,520.57B USD,9.69M,10.94,2.54%,NYSE
WFC,2024-04-18,$58.74,$58.71,$57.18,$57.22 - $59.13,$36.40 - $59.13,205.69B USD,18.02M,12.25,2.38%,NYSE
BEKE,2024-04-18,$12.75,$12.75,$12.88,$12.70 - $13.10,$12.44 - $19.95,15.97B USD,8.63M,2001,investors.ke.com,"116,344"
ANET,2024-04-18,$257.19,$257.19,$259.27,$252.53 - $260.06,$131.68 - $307.74,80.41B USD,2.63M,39.08,-,NYSE
AGEN,2024-04-18,$4.97,$5.05,$5.40,$4.78 - $6.14,$4.78 - $42.60,104.10M USD,558.70K,-,-,NASDAQ
CRNX,2024-04-18,$43.01,$42.22,$44.01,$42.87 - $44.54,$15.76 - $49.58,3.35B USD,927.38K,-,-,NASDAQ
ZTS,2024-04-18,$153.11,$153.11,$151.51,$151.17 - $153.67,$148.48 - $201.92,69.96B USD,4.08M,30.20,1.13%,NYSE
VFC,2024-04-18,$12.67,$12.67,$12.25,$12.22 - $12.75,$11.91 - $23.55,4.93B USD,10.84M,-,2.84%,NYSE
PLAY,2024-04-18,$53.63,$53.63,$53.82,$53.23 - $54.77,$31.65 - $69.82,2.16B USD,1.42M,18.62,-,NASDAQ
CVNA,2024-04-18,$71.15,$71.21,$69.16,$69.25 - $73.25,$6.70 - $94.04,14.38B USD,4.34M,31.71,-,NYSE
RIOT,2024-04-18,$8.29,$8.32,$7.97,$7.80 - $8.42,$7.80 - $20.65,2.10B USD,20.66M,-,-,NASDAQ
BUR,2024-04-18,$14.86,$14.86,$15.06,$14.63 - $14.97,$11.78 - $17.70,2.60B GBP,1.17M,-,-,LON
FLYW,2024-04-18,$20.92,$20.92,$20.43,$20.41 - $20.96,$18.65 - $35.80,2.57B USD,1.24M,-,-,NASDAQ
KOF,2024-04-18,$93.24,$93.24,$91.99,$91.83 - $93.51,$69.33 - $104.38,19.55B USD,151.53K,NYSE,C,John Anthony Santa Maria Otazua
ERIC,2024-04-18,$5.06,$5.06,$4.93,$4.96 - $5.11,$4.33 - $6.36,17.22B USD,18.19M,A,Börje Ekholm,1876
ITUB,2024-04-18,$6.03,$6.03,$6.05,$5.95 - $6.12,$4.85 - $7.27,55.12B USD,15.70M,B,Milton Maluhy Filho,"Nov 4, 2008"
MPW,2024-04-18,$4.99,$5.01,$4.77,$4.69 - $5.01,$2.92 - $10.74,2.99B USD,19.74M,NYSE,C,Edward K Aldag Jr
WNS,2024-04-18,$46.49,$46.49,$45.98,$45.09 - $46.57,$45.09 - $92.35,2.18B USD,388.76K,NYSE,Keshav R Murugesh,1996
AI,2024-04-18,$20.87,$20.84,$20.61,$20.45 - $21.40,$16.79 - $48.87,2.55B USD,5.08M,-,-,NYSE
QS,2024-04-18,$5.45,$5.45,$5.56,$5.37 - $5.63,$4.99 - $13.86,2.70B USD,5.85M,-,-,NYSE
CRM,2024-04-18,$271.92,$271.00,$276.32,$269.75 - $276.33,$190.57 - $318.71,263.22B USD,5.42M,64.69,0.59%,NYSE
TEAM,2024-04-18,$193.61,$193.65,$195.07,$193.52 - $198.86,$128.02 - $258.69,50.22B USD,1.71M,-,-,NASDAQ
BMA,2024-04-18,$48.31,$48.31,$48.09,$47.90 - $49.34,$16.49 - $54.67,3.78B USD,387.94K,Gustavo Alejandro Manriquez,1976,macro.com.ar
DUOL,2024-04-18,$205.06,$205.06,$194.66,$204.94 - $217.79,$116.82 - $245.87,8.79B USD,492.91K,593.76,-,NASDAQ
JWN,2024-04-18,$18.74,$19.07,$17.95,$17.91 - $20.27,$12.88 - $23.53,3.06B USD,4.81M,22.85,4.06%,NYSE
BHVN,2024-04-18,$42.16,$42.16,$44.04,$41.00 - $43.31,$12.35 - $62.21,3.44B USD,1.42M,-,-,NYSE
EXAS,2024-04-18,$63.48,$63.48,$63.22,$61.78 - $64.92,$56.05 - $100.77,11.52B USD,2.85M,-,-,NASDAQ
MTB,2024-04-18,$139.30,$139.30,$139.04,$138.38 - $140.98,$108.53 - $148.23,23.21B USD,1.21M,9.42,3.73%,NYSE
WIRE,2024-04-18,$287.00,$287.00,$287.23,$284.99 - $289.09,$138.20 - $295.90,4.53B USD,342.66K,13.27,0.03%,NASDAQ
BLKB,2024-04-18,$76.71,$76.71,$77.52,$76.44 - $78.40,$64.32 - $88.56,4.10B USD,285.75K,"2,264.17",-,NASDAQ
HGTY,2024-04-18,$8.70,$8.70,$8.62,$8.54 - $8.70,$7.52 - $10.36,2.92B USD,55.96K,186.46,-,NYSE
IMVT,2024-04-18,$28.32,$28.32,$28.43,$27.99 - $29.22,$15.08 - $45.58,4.11B USD,1.22M,-,-,NASDAQ
AA,2024-04-18,$35.47,$35.42,$35.55,$33.84 - $36.40,$23.07 - $42.23,6.37B USD,6.74M,-,1.13%,NYSE
NOK,2024-04-18,$3.45,$3.44,$3.32,$3.36 - $3.45,$2.94 - $4.67,19.50B USD,16.05M,A-,Pekka Lundmark,"May 12, 1865"
BBD,2024-04-18,$2.63,$2.63,$2.65,$2.60 - $2.68,$2.60 - $3.68,26.28B USD,14.72M,B,"Mar 10, 1943","Osasco, State of São PauloBrazil"
